718	BEREKETLİ APT.	ÇATI YALITIM İŞLEMİ	KUZGUNCUK	2002
719	BUĞRA APT.	DIŞ, İÇ CEPHE ONARIM VE BOYA İŞLEMİ	ETİLER	2002
720	EM. SUB. EV. 44. BL.	DIŞ, İÇ CEPHE ONARIM VE BOYA İŞLEMİ	ESENTEPE	2002
721	OTEL NİZAPARK	İÇ CEPHE BOYA İŞLEMİ	Z.KUYU	2002
722	MEHTAP APT.	ÇATI YALITIM İŞLEMİ	KÜÇÜKYALI	2002
723	ÇAĞ APT.	DIŞ CEPHE FİLELİ SIVA İŞLEMİ	M.KÖY	2002
724	GÜNAYDIN APT.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	AYASPAŞA	2002
725	MAYA SİT. U BL.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	AKATLAR	2002
726	SEVGİ APT.	DIŞ CEPHE ONARIM, BOYA VE TERAS YALITIM İŞLEMİ	AKSARAY	2002
727	HOTEL KİBELE	YENİ ÇATI YAPIM İŞLEMİ	S.AHMET	2002
728	NUR APT.	DIŞ CEPHE ONARIM, BOYA VE ÇATI YALITIM İŞLEMİ	BEŞİKTAŞ	2002
729	KÜLTÜR TURİZM BİNASI	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	HARBİYE	2002
730	Y. BELDEMİZ A4 BL.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	TARABYA	2002
731	AKIN APT.	DIŞ CEPHE ONARIM, BOYA VE ÇATI YALITIM İŞLEMİ	ŞİŞLİ	2002
732	OYAK HOLDİNG	ÇATI YALITIM İŞLEMİ	ETİLER	2002
733	1.KISIM A28 BLOK	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	ATAKÖY	2002
734	SÖNMEZLER APT.	DIŞ CEPHE ONARIM, BOYA VE BA. SU DEPOSU YAPIMI	C.BOSTAN	2002
735	ALTAY APT.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	KURTULUŞ	2002
736	EŞREFEFENDİ 149	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	KURTULUŞ	2002
737	ARIKOĞLU APT.	DIŞ CEPHE ONARIM, BOYA VE TERAS YALITIM İŞLEMİ	KALAMIŞ	2002
738	DIŞBANK SERBEST BÖLGE ŞB.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	TUZLA	2003
739	YAPIKUR APT.	ÇATI YALITIM İŞLEMİ	BOSTANCI	2003
740	BEYAZYALI APT.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	K.ÇEKMECE	2003
741	COŞKUN APT.	DIŞ, İÇ CEPHE ONARIM VE BOYA İŞLEMİ	BOSTANCI	2003
742	HAYDAR RIFAT N0:1	DIŞ CEPHE MANTOLAMA İŞLEMİ	EMİRGAN	2003
743	GZT. SİT. A5 BL.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	MASLAK	2003
744	BAĞCI APT.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	TEŞVİKİYE	2003
745	BARIŞ APT.	ÇATI YALITIM İŞLEMİ	RUMELİHİSARI	2003
746	BOZDAĞLAR APT.	DIŞ CEPHE FİLELİ SIVA İŞLEMİ	YEŞİLKÖY	2003
747	ÜLKER APT.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	KÜÇÜKYALI	2003
748	SAHİLYOLU APT.	DIŞ, İÇ CEPHE ONARIM VE BOYA İŞLEMİ	SUADİYE	2003
749	GZT. SİT. A3 BL.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	MASLAK	2003
750	ULUÇAM APT.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	KALAMIŞ	2003
751	ÖMERBEY APT.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	SUADİYE	2003
752	AR APT.	DIŞ CEPHE MANTOLAMA İŞLEMİ	CADDEBOSTAN	2003
753	GELİNCİK APT.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	LEVENT	2003
754	BAŞAK APT.	DIŞ CEPHE MANTOLAMA İŞLEMİ	SUADİYE	2003
755	MELTEM APT.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	ERENKÖY	2003
756	ERDOĞAN APT.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	GEBZE	2003
757	KAYA APT.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	KOZYATAĞI	2003
758	ASLAN APT.	DIŞ CEPHE ONARIM, BOYA VE ÇATI YALITIM İŞLEMİ	GÖZTEPE	2003
759	YUSUF GÜL BİNASI	DIŞ CEPHE MANTOLAMA İŞLEMİ	B.PAŞA	2003
760	ORER APT.	DIŞ, İÇ CEPHE ONARIM, BOYA VE ÇATI YALITIM İŞL.	SUADİYE	2003
761	FİDAN PALAS APT.	ÇATI YALITIM İŞLEMİ	CİHANGİR	2003
762	TAKAD SİT. A3 BL. 	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	MASLAK	2003
763	PINAR APT. A BL.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	KÜÇÜKYALI	2003
764	T.EGİLLİ APT.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	ERENKÖY	2003
765	ERDİNÇ APT.	ÇATI YALITIM İŞLEMİ	NİŞANTAŞI	2003
766	NUR APT.	DIŞ CEPHE ONARIM, BOYA VE ÇATI YALITIM İŞLEMİ	SUADİYE	2003
767	TAYMAN APT.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	NİŞANTAŞI	2003
768	EROL LODRİK BİNASI	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	ÇENGELKÖY	2003
769	MARMARA APT.	DRENAJ BAHÇE OTOPARK İŞLEMİ 	FENERBAHÇE	2003
770	GÜNBAY APT.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	ORTAKÖY	2003
771	İNTAŞ SİT. K BL.	DIŞ CEPHE ONARIM, BOYA VE ÇATI YALITIM İŞLEMİ	ERENKÖY	2003
772	İNTAŞ SİT. L BL.	DIŞ CEPHE ONARIM, BOYA VE ÇATI YALITIM İŞLEMİ	ERENKÖY	2003
773	MURAT SİT. A-B BL.	DIŞ CEPHE ONARIM, BOYA VE ÇATI YALITIM İŞLEMİ	KOŞUYOLU	2003
774	YALI APT.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	YEŞİLKÖY	2003
775	ÖZ APT.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	SUADİYE	2003
776	YONCA APT.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	BAKIRKÖY	2003
777	HÜRRİYET APT.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	TEŞVİKİYE	2003
778	MUTLU APT.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	LEVENT	2003
779	ÖZOL APT.	DIŞ, İÇ CEPHE ONARIM VE BOYA İŞLEMİ	ERENKÖY	2003
780	ÖZKONAK APT.	DIŞ, İÇ CEPHE ONARIM, BOYA VE TERAS YALITIM İŞL.	BEBEK	2003
781	ŞAHİNOĞLU APT	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	GÖZTEPE	2003
782	ZEYNEP APT.	DIŞ CEPHE ONARIM, BOYA VE ÇATI YALITIM İŞLEMİ	BAKIRKÖY	2003
783	MAYA SİT. 11. BL	DIŞ CEPHE ONARIM, BOYA VE TERAS YALITIM İŞLEMİ	ETİLER	2003
784	MURAT SİT. E-F BL.	DIŞ CEPHE ONARIM, BOYA VE ÇATI YALITIM İŞLEMİ	KOŞUYOLU	2003
785	EMEL APT.	DIŞ CEPHE FİLELİ SIVA İŞLEMİ	TEŞVİKİYE	2003
786	YILDIZ APT.	DIŞ CEPHE MANTOLAMA İŞLEMİ	BEŞİKTAŞ	2003
787	AKGÜL APT.	DIŞ CEPHE FİLELİ SIVA İŞLEMİ	FENERBAHÇE	2003
788	EMEK APT.	ÇATI YALITIM İŞLEMİ	SUADİYE	2003
789	UFUK APT.	DIŞ CEPHE ONARIM, BOYA VE TERAS YALITIM İŞLEMİ	MODA	2003
790	MUTLU APT.	DIŞ CEPHE ONARIM, BOYA VE ÇATI YALITIM İŞLEMİ	SELAMİÇEŞME	2003
791	AS SİT. G-F BLOK	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	GAYRETTEPE	2003
792	PERİHAN APT.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	KOZYATAĞI	2003
793	UĞUR APT.	İÇ CEPHE ONARIM, BOYA VE ÇATI YALITIM İŞLEMİ	KAZASKER	2003
794	DİLEK APT.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	SUADİYE	2003
795	CEMİLE HANIM APT.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	C.BOSTAN	2003
796	HAKKI AYRI APT.	İÇ CEPHE ONARIM, BOYA VE ÇATI YALITIM İŞLEMİ	ERENKÖY	2003
797	YONCA APT.	DIŞ, İÇ CEPHE ONARIM VE BOYA İŞLEMİ	ÜSKÜDAR	2003
798	UĞUR SİT.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	ETİLER	2003
799	MERT APT.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	MECİDİYEKÖY	2003
800	DR. BÜRGE APT.	ÇATI YALITIM VE GÜÇLENDİRME İŞLEMİ	SUADİYE	2003
801	DİNÇEL APT.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	SUADİYE	2003
802	EMEK SİT.	DIŞ, İÇ CEPHE ONARIM VE BOYA İŞLEMİ	TUZLA	2003
803	NEŞE APT.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	LEVENT	2003
804	BAYRI APT.	DIŞ, İÇ CEPHE ONARIM VE BOYA İŞLEMİ	CADDEBOSTAN	2003
805	ŞALE APT.	DIŞ CEPHE MANTOLAMA İŞLEMİ	BEŞİKTAŞ	2003
806	OBA APT.	DIŞ, İÇ CEPHE ONARIM VE BOYA İŞLEMİ	CİHANGİR	2003
807	MAYA SİT. O BL	DIŞ CEPHE ONARIM, BOYA VE ÇATI YALITIM İŞLEMİ	AKATLAR	2003
808	SERDAR SİT.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	BOSTANCI	2003
809	BOĞAZİÇİ APT.	TERAS YALITIM İŞLEMİ	BALTALİMANI	2003
810	TOPRAK SİT.	DIŞ, İÇ CEPHE ONARIM VE BOYA İŞLEMİ	YEŞİLKÖY	2003
811	ADALET SİT.	ÇATI YALITIM İŞLEMİ	TARABYA 	2003
812	ASYA APT.	DIŞ, İÇ CEPHE ONARIM VE BOYA İŞLEMİ	C.BOSTAN	2003
813	ŞÜKRANPALAS APT	DIŞ, İÇ CEPHE ONARIM, BOYA VE ÇATI YALITIM İŞL.	ZİVERBEY	2003
814	SARICA APT.	DIŞ CEPHE MANTOLAMA İŞLEMİ	ERENKÖY	2003
815	ANI APT.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	CADDEBOSTAN	2003
816	GZT. SİT. D3 BL.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	MASLAK	2003
817	GZT. SİT. C2 BL.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	MASLAK	2003
818	YAZGAN APT.	DIŞ CEPHE MANTOLAMA İŞLEMİ	KOZYATAĞI	2003
819	GEZİ APT.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	MODA	2003
820	ÖZVERİ APT.	DIŞ CEPHE ONARIM, BOYA VE ÇATI YALITIM İŞLEMİ	MASLAK	2003
821	MEHMET ÖNKAL BİNASI	ÇATI YALITIM İŞLEMİ	RUMELİHİSARI	2003
822	KELEŞOĞLU APT.	ÇATI VE TERAS YALITIM İŞLEMİ	BALTALİMANI	2003
823	CEVZA SEVGEN BİNASI	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	YENİKÖY	2003
824	MAYA SİT. G. BL.	DIŞ CEPHE MANTOLAMA VE ÇATI YALITIM İŞLEMİ	AKATLAR	2003
825	DOĞAN APT.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	ETİLER	2003
826	SAĞBİL APT.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	TEŞVİKİYE	2003
827	BARCLAY 13	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	PARKMAYA	2003
828	EKİNCİ APT.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	ERENKÖY	2003
829	MAYA 10. BL	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	ETİLER	2003
830	YAŞARBEY APT.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	CADDEBOSTAN	2003
831	İŞBANK A5 BLOK	ÇATI YALITIM İŞLEMİ	ACIBADEM	2003
832	KENT APT. A-B BL.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	ŞİŞLİ	2003
833	LEVENT KONAK APT.	DIŞ, İÇ CEPHE ONARIM VE BOYA İŞLEMİ	LEVENT	2003
834	ÇELEBİ APT.	DIŞ CEPHE MANTOLAMA İŞLEMİ	ORTAKÖY	2003
835	MEGA İŞ MERKEZİ	TERAS YALITIM İŞLEMİ	M.KÖY	2003
836	DİLEK APT.	DIŞ CEPHE ONARIM, BOYA VE ÇATI YALITIM İŞLEMİ	LEVENT	2003
837	KURTOĞLU SİT.	DIŞ CEPHE MANTOLAMA İŞLEMİ	K.YALI	2003
838	G.O.PAŞA BELEDİYE	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	GAZİOSMANPAŞA	2003
839	GZT. SİT. A^3 BL.	DIŞ CEPHE ONARIM, BOYA VE ÇATI YALITIM İŞLEMİ	MASLAK	2003
840	ŞAFAK APT.	DIŞ CEPHE TAMİR VE BOYA İŞLEMİ	İDEALTEPE	2004
841	ONLAR APT.	TERAS VE DIŞ CEPHE İŞLEMİ	ETİLER	2004
842	HAMİT ERDEM	DIŞ CEPHE MANTOLAMA İŞLEMİ	B.PAŞA	2004
843	KARAMUK APT.	DIŞ CEPHE TAMİR VE BOYA İŞLEMİ	K.YALI	2004
844	ŞAHİKA APT.	DIŞ CEPHE TAMİR VE BOYA İŞLEMİ	SARIYER	2004
845	ERDENER APT.	DIŞ CEPHE VE ÇATI İŞLEMİ	SUADİYE	2004
846	ALKAN APT.	DIŞ CEPHE VE ÇATI İŞLEMİ	KALAMIŞ	2004
847	REŞATBEY APT.	DIŞ-İÇ CEPHE  BOYA İŞLEMİ	C.BOSTAN	2004
848	P.MAYA ASTOR 15	DIŞ CEPHE TAMİR VE BOYA İŞLEMİ	AKATLAR	2004
849	ÇİÇEK APT.	DIŞ CEPHE TAMİR VE BOYA İŞLEMİ	KÜÇÜKYALI	2004
850	BİRTAŞ APT.	DIŞ CEPHE TAMİR VE BOYA İŞLEMİ	SUADİYE	2004
851	SETBAŞI APT.	DIŞ-İÇ CEPHE TAMİR VE BOYA İŞL.	BEŞİKTAŞ	2004
852	PAK APT.	DIŞ CEPHE TAMİR VE BOYA İŞLEMİ	ŞİŞLİ	2004
853	GÜDER APT.	DIŞ CEPHE TAMİR SIVA,BOYA İŞL.	FENERYOLU	2004
854	BARIŞ APT.	DIŞ CEPHE VE ÇATI İŞLEMİ	KÜÇÜKYALI	2004
855	YAKUT APT.	DIŞ CEPHE TAMİR VE BOYA İŞLEMİ	YEŞİLYURT	2004
856	SARAL SİT.A1 BL.	DIŞ CEPHE MANTOLAMA İŞLEMİ	GAYRETTEPE	2004
857	ŞAKİR APT.	MANTOLAMA VE BOYA İŞLEMİ	GÖZTEPE	2004
858	YALVAÇ APT.	DIŞ CEPHE TAMİR VE BOYA İŞLEMİ	Ç.HAVUZLAR	2004
859	HUZUR APT.	DIŞ CEPHE TAMİR VE BOYA İŞLEMİ	ŞİŞLİ	2004
860	MUSTAFA AYKIN	VİLLALAR DIŞ CEPHE İŞLEMİ	TUZLA	2004
861	DİLEK APT.	ÇATI YALITIM İŞLEMİ	SUADİYE	2004
862	GÜNEYSU APT.	DIŞ CEPHE VE ÇATI İŞLEMİ	SUADİYE	2004
863	KUDRET APT.	DIŞ CEPHE VE ÇATI İŞLEMİ	BAKIRKÖY	2004
864	SANATÇ.SİT.25B	DIŞ CEPHE MANTOLAMA İŞLEMİ	TARABYA	2004
865	GÜNEYSU APT.	DIŞ CEPHE FİLELİ SIVA BOYA İŞL.	GÖZTEPE	2004
866	ARCA APT.	DIŞ CEPHE TAMİR VE BOYA İŞLEMİ	GÖZTEPE	2004
867	BOZOVA APT.	DIŞ-İÇ CEPHE BOYA İŞLEMİ	KÜÇÜKYALI	2004
868	GÖKSU APT.	DIŞ CEPHE SÖKÜM,SIVA,BOYA İŞL.	T.KOPARAN	2004
869	MURAT-FUATB.APT.	DIŞ CEPHE SIVA VE BOYA İŞLEMİ	Ç.HAVUZLAR	2004
870	M.AYVACI  APT.	DIŞ CEPHE VE ÇATI İŞLEMİ	FENERYOLU	2004
871	CAHİDE HANIM APT.	DIŞ CEPHE SIVA VE BOYA İŞLEMİ	YEŞİLYURT	2004
872	DİLEK APT.	DIŞ-İÇ CEPHE TAMİR VE BOYA İŞL.	M.KÖY	2004
873	DENİZ APT.	DIŞ-İÇ CEPHE VE ÇATI İŞLEMİ	MODA	2004
874	BAYRAMBEY APT.	DIŞ CEPHE TAMİR VE BOYA İŞLEMİ	KOZYATAĞI	2004
875	GİRNE APT.	DIŞ-İÇ CEPHE BOYA İŞLEMİ	KÜÇÜKYALI	2004
876	KOÇBANK EĞT.MRK.	DIŞ CEPHE TAMİR VE BOYA İŞLEMİ	ÇAYIROVA	2004
877	BERKMAN APT.	DIŞ CEPHE TAMİR VE BOYA İŞLEMİ	K.TOPRAK	2004
878	ÇEVRE APT.	MANTOLAMA VE  BOYA İŞLEMİ	ORTAKÖY	2004
879	DÜNYAPALAS C-D	BETONARME SU DEPOSU YAPIMI	AKATLAR	2004
880	KAVAKLI APT.	MANTOLAMA VE ÇATI İŞLEMİ	DİKİLİTAŞ	2004
881	YAĞIZ-YILMAZ AP.	DIŞ CEPHE TAMİR VE BOYA İŞLEMİ	SUADİYE	2004
882	ABDULLAHBEY APT	MANTOLAMA VE BOYA İŞLEMİ	KALAMIŞ	2004
883	YALAZ APT.	DIŞ CEPHE TAMİR VE BOYA İŞLEMİ	KUYUBAŞI	2004
884	SANATÇ.SİT. 29B BL	DIŞ-İÇ CEPHE TAMİR VE BOYA İŞL.	TARABYA	2004
885	AHMET EREN	DIŞ CEPHE TAMİR VE BOYA İŞLEMİ	ÇENGELKÖY	2004
886	MURAT APT.	DIŞ-İÇ CEPHE VE ÇATI İŞLEMİ	ULUS	2004
887	DERYA 85 E BLOK	DIŞ CEPHE SIVA VE BOYA İŞLEMİ	ACIBADEM	2004
888	EBRU APT.	DIŞ CEPHE TAMİR VE BOYA İŞLEMİ	TEŞVİKİYE	2004
889	ZEHRAHANIM APT.	DIŞ-İÇ CEPHE  İŞLEMİ	DİKİLİTAŞ	2004
890	GZT.SİT.D4 BLOK	DIŞ-İÇ CEPHE ÇATI İŞLEMİ	MASLAK	2004
891	ÇAMLIK APT.	DIŞ CEPHE TAMİR VE BOYA İŞLEMİ	SUADİYE	2004
892	UĞUR APT.	ÇATI YALITIM İŞLEMİ	ŞİŞLİ	2004
893	TOKTAMIŞ  ATEŞ	DIŞ CEPHE TAMİR VE BOYA İŞLEMİ	AĞAÇLI 	2004
894	MELTEM APT.	DIŞ CEPHE TAMİR VE BOYA İŞLEMİ	EMİRGAN	2004
895	BAĞ APT.	DIŞ CEPHE SIVA VE BOYA İŞLEMİ	ULUS	2004
896	EREN KONAK APT.	DIŞ CEPHE VE ÇATI İŞLEMİ	KALAMIŞ	2004
897	SAKARYA APT.	DIŞ CEPHE VE ÇATI İŞLEMİ	KADIKÖY	2004
898	AYNUR APT.	DIŞ CEPHE TAMİR VE BOYA İŞLEMİ	LEVENT	2004
899	YAPRAK APT.	DIŞ CEPHE TAMİR VE BOYA İŞLEMİ	GÖZTEPE	2004
900	KALYON APT.	DIŞ CEPHE VE ÇATI İŞLEMİ	KÜÇÜKYALI	2004
901	MANOLYA APT.	DIŞ CEPHE TAMİR VE BOYA İŞLEMİ	ERENKÖY	2004
902	SANATÇILAR 26C BL.       	DIŞ CEPHE MANTOLAMA İŞLEMİ	TARABYA	2004
903	ÇELİK APT.	DIŞ CEPHE VE ÇATI İŞLEMİ	GAYRETTEPE	2004
904	AZİM APT.	DIŞ CEPHE MANTOLAMA İŞLEMİ	ERENKÖY	2004
905	HİKMET APT.	DIŞ CEPHE MANTOLAMA İŞLEMİ	GÖZTEPE	2004
906	KORUKENT SİTESİ	DIŞ CEPHE TAMİR VE BOYA İŞLEMİ	LEVENT	2004
907	BAYRI APT.	ÇATI YALITIM İŞLEMİ	C.BOSTAN	2004
908	SERVİ APT.	DIŞ CEPHE MANTOLAMA İŞLEMİ	SUADİYE	2004
909	HÜRRİYET APT.	TERAS YALITIM İŞLEMİ	ETİLER	2004
910	DÜNYAPAS A-B BL	DIŞ CEPHE MANTOLAMA İŞLEMİ	AKATLAR	2004
911	ELEKTRİK MÜH.SİT.	DIŞ CEPHE TAMİR VE BOYA İŞLEMİ	MASLAK	2004
912	ORTAKLAR APT.	DIŞ CEPHE VE ÇATI İŞLEMİ	ŞİŞLİ	2004
913	HÜRRİYET APT.	DIŞ CEPHE SÖKÜM SIVA VE BOYA İŞ.	MODA	2004
914	GZT.SİT.D3 BLOK	ÇATI YALITIM İŞLEMİ	MASLAK	2004
915	OSNAZ APT.	BETONARME SU DEPOSU YAPIMI	C.BOSTAN	2004
916	ÖZLEM APT.	BETONARME SU DEPOSU YAPIMI	C.BOSTAN	2004
917	BURÇ APT.	DIŞ CEPHE MANTOLAMA İŞLEMİ	LEVENT	2004
918	MAYA SİT.H BLOK	DIŞ CEPHE TAMİR VE BOYA İŞLEMİ	AKATLAR	2004
919	HATİPOĞLU APT.	DIŞ CEPHE VE ÇATI İŞLEMİ	FENERYOLU	2004
920	PİRELLİ APT.	DIŞ CEPHE MANTOLAMA İŞLEMİ	Y.LEVENT	2004
921	DİLEK APT.	MANTOLAMA VE ÇATI İŞLEMİ	ETİLER	2004
922	SARITAŞ APT.	ÇATI YALITIM İŞLEMİ	ZİVERBEY	2004
923	IŞIK APT.	DIŞ CEPHE TAMİR VE BOYA İŞLEMİ	ULUS	2004
924	NEVİN GÜRSOY	VİLLA DIŞ CEPHE VE ÇATI İŞLEMİ	ETİLER	2004
925	ÇAĞDAŞ APT.	MANTOLAMA VE ÇATI İŞLEMİ	BEŞİKTAŞ	2004
926	NUR APT.	DIŞ-İÇ CEPHE TAMİR VE BOYA İŞL.	ŞİŞHANE	2004
927	ALİYE APT.	DIŞ-İÇ CEPHE TAMİR VE BOYA İŞL.	ERENKÖY	2004
928	GZT.SİT.A5 BLOK	BODRUM ZEMİN KAPLAMA İŞLEMİ	MASLAK	2004
929	MEYDAN APT.	ÇATI YALITIM İŞLEMİ	BOSTANCI	2004
930	BAHÇE APT.	DIŞ CEPHE TAMİR VE BOYA İŞLEMİ	TAKSİM	2004
931	ÖNAL APT.	DIŞ CEPHE MANTOLAMA İŞLEMİ	LEVENT	2004
932	ESKİ OSMANLI 29	DIŞ CEPHE VE ÇATI İŞLEMİ	M.KÖY	2004
933	HİSAR APT.	ÇATI YALITIM İŞLEMİ	S.ÇEŞME	2004
934	İMREN 2 APT.	DIŞ CEPHE TAMİR VE BOYA İŞLEMİ	GÖZTEPE	2004
935	ARKAN 1-2 APT.	DIŞ CEPHE TAMİR VE BOYA İŞLEMİ	ŞİŞLİ	2004
936	KÖŞK APT.	DIŞ-İÇ CEPHE TAMİR VE BOYA İŞL.	İDEALTEPE	2004
937	NEFİBEY APT.	DIŞ CEPHE TAMİR VE BOYA İŞLEMİ	SUADİYE	2004
938	6.GZT.SİT.B1 BLOK	DIŞ CEPHE MANTOLAMA İŞLEMİ	LEVENT	2004
939	CNR FUAR MERKEZİ	ÇATI YALITIM İŞLEMİ	YEŞİLKÖY	2004
940	SAADET YURDA APT.	DIŞ CEPHE TAMİR VE BOYA İŞLEMİ	ŞİŞLİ	2004
941	ERALP APT.	DIŞ CEPHE MANTOLAMA İŞLEMİ	ERENKÖY	2004
942	TOKGÖZ APT.	ÇATI YALITIM İŞLEMİ	BOSTANCI	2005
943	DÜNYA PALAS APT.	BETONARME SU DEPOSU YAPIMI İŞLEMİ	AKATLAR	2005
944	TEŞVİKİYE APT.	DIŞ CEPHE MANTOLAMA VE BOYA İŞLEMİ	TEŞVİKİYE	2005
945	LÜTFİYE APT.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	ŞAŞKINBAKKAL	2005
946	ŞENOL UYGUR BİNASI	DIŞ CEPHE MANTOLAMA VE BOYA İŞLEMİ	ÇELİKTEPE	2005
947	ŞÜKRÜBEY APT.	ÇATI YALITIM İŞLEMİ	TEŞVİKİYE	2005
948	EMEK APT.	DIŞ, İÇ CEPHE ONARIM, BOYA VE TERAS YALITIM İŞL.	TEŞVİKİYE	2005
949	ŞAMİLPAŞA EVLERİ	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	BEŞİKTAŞ	2005
950	AYDIN APT.	DIŞ CEPHE FİLELİ SIVA İŞLEMİ	NİŞANTAŞI	2005
951	BARLO APT.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	NİŞANTAŞI	2005
952	MÜHÜRDAROĞLU APT.	DIŞ, İÇ CEPHE ONARIM VE BOYA İŞLEMİ	MODA	2005
953	BAYAN APT.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	CİHANGİR	2005
954	YEDİ EMEKÇİ APT.	ÇATI YALITIM İŞLEMİ	DİKİLİTAŞ	2005
955	LADİN APT.	DIŞ CEPHE MANTOLAMA İŞLEMİ	ERENKÖY	2005
956	İETT 3. BL.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	OKMEYDANI	2005
957	MECİTBEY APT.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	ERENKÖY	2005
958	PEKİN APT.	DIŞ, İÇ CEPHE ONARIM VE BOYA İŞLEMİ	TEŞVİKİYE	2005
959	İSPİLANDİT APT.	DIŞ, İÇ CEPHE ONARIM VE BOYA İŞLEMİ	TEŞVİKİYE	2005
960	MURAT APT.	ÇATI YALITIM İŞLEMİ	MODA	2005
961	KALYONCU APT.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	BALMUMCU	2005
962	GÖKOVA APT.	DIŞ CEPHE FİLELİ SIVA İŞLEMİ	ERENKÖY	2005
963	MİNE APT.	DIŞ, İÇ CEPHE ONARIM VE BOYA İŞLEMİ	SUADİYE	2005
964	ŞENEL ERGÜN BİNASI	DRENAJ VE YALITIMI	GÜLTEPE	2005
965	İBAK SİT. A BL.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	SUADİYE	2005
966	ÜÇKAYASAN APT.	DIŞ, İÇ CEPHE ONARIM VE BOYA İŞLEMİ	KOZYATAĞI	2005
967	VALİDEBAĞ SİT. 7-8 BL.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	KOŞUYOLU	2005
968	MODERN APT.	DIŞ, İÇ CEPHE ONARIM VE BOYA İŞLEMİ	TEŞVİKİYE	2005
969	GÖKÇE APT.	DIŞ, İÇ CEPHE ONARIM VE BOYA İŞLEMİ	KAZASKER	2005
970	BOĞAZİÇİ APT.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	ULUS	2005
971	ÇAMLIK APT.	DIŞ, İÇ CEPHE ONARIM VE BOYA İŞLEMİ	FENERYOLU	2005
972	GÜNEYSU APT.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	ERENKÖY	2005
973	ŞİRİN APT. B BL.	DIŞ CEPHE ONARIM VE BOYA İŞLEMİ	YEŞİLYURT	2005
